[08/15/2023-02:04:01] [TRT] [I] [MemUsageChange] Init CUDA: CPU +224, GPU +0, now: CPU 265, GPU 1825 (MiB)
[08/15/2023-02:04:02] [TRT] [I] Loaded engine size: 21 MiB
[08/15/2023-02:04:05] [TRT] [I] [MemUsageChange] Init cuBLAS/cuBLASLt: CPU +155, GPU +464, now: CPU 450, GPU 2424 (MiB)
[08/15/2023-02:04:08] [TRT] [I] [MemUsageChange] Init cuDNN: CPU +240, GPU +674, now: CPU 690, GPU 3098 (MiB)
[08/15/2023-02:04:08] [TRT] [I] [MemUsageChange] TensorRT-managed allocation in engine deserialization: CPU +0, GPU +20, now: CPU 0, GPU 20 (MiB)
[08/15/2023-02:04:08] [TRT] [I] [MemUsageChange] Init cuBLAS/cuBLASLt: CPU +0, GPU +0, now: CPU 669, GPU 3078 (MiB)
[08/15/2023-02:04:08] [TRT] [I] [MemUsageChange] Init cuDNN: CPU +0, GPU +0, now: CPU 669, GPU 3078 (MiB)
[08/15/2023-02:04:09] [TRT] [I] [MemUsageChange] TensorRT-managed allocation in IExecutionContext creation: CPU +0, GPU +32, now: CPU 0, GPU 52 (MiB)
GST_ARGUS: Creating output stream
CONSUMER: Waiting until producer is connected...
GST_ARGUS: Available Sensor modes :
GST_ARGUS: 3264 x 2464 FR = 21.000000 fps Duration = 47619048 ; Analog Gain range min 1.000000, max 10.625000; Exposure Range min 13000, max 683709000;

GST_ARGUS: 3264 x 1848 FR = 28.000001 fps Duration = 35714284 ; Analog Gain range min 1.000000, max 10.625000; Exposure Range min 13000, max 683709000;

GST_ARGUS: 1920 x 1080 FR = 29.999999 fps Duration = 33333334 ; Analog Gain range min 1.000000, max 10.625000; Exposure Range min 13000, max 683709000;

GST_ARGUS: 1640 x 1232 FR = 29.999999 fps Duration = 33333334 ; Analog Gain range min 1.000000, max 10.625000; Exposure Range min 13000, max 683709000;

GST_ARGUS: 1280 x 720 FR = 59.999999 fps Duration = 16666667 ; Analog Gain range min 1.000000, max 10.625000; Exposure Range min 13000, max 683709000;

GST_ARGUS: 1280 x 720 FR = 120.000005 fps Duration = 8333333 ; Analog Gain range min 1.000000, max 10.625000; Exposure Range min 13000, max 683709000;

GST_ARGUS: Running with following settings:
   Camera index = 0 
   Camera mode  = 5 
   Output Stream W = 1280 H = 720 
   seconds to Run    = 0 
   Frame Rate = 120.000005 
GST_ARGUS: Setup Complete, Starting captures for 0 seconds
GST_ARGUS: Starting repeat capture requests.
CONSUMER: Producer has connected; continuing.
bingding: data (3, 640, 640)
bingding: prob (6001, 1, 1)
batch size is 1
Video name: output/raspberry_cam_from_drone_2023-08-15_02.04.10.avi . Frame size: width: 640 , height: 640 , FPS: 120
inference: time->60.04ms, fps: 16.66, total fps: 0.00, frame obj: 6, total obj: 6
inference: time->54.64ms, fps: 18.30, total fps: 4.00, frame obj: 8, total obj: 19923
inference: time->54.58ms, fps: 18.32, total fps: 4.00, frame obj: 7, total obj: 19930
inference: time->54.64ms, fps: 18.30, total fps: 4.00, frame obj: 6, total obj: 19936
inference: time->54.76ms, fps: 18.26, total fps: 4.00, frame obj: 7, total obj: 19943
inference: time->54.61ms, fps: 18.31, total fps: 4.00, frame obj: 6, total obj: 19949
inference: time->54.85ms, fps: 18.23, total fps: 4.00, frame obj: 10, total obj: 19959
inference: time->54.84ms, fps: 18.24, total fps: 4.00, frame obj: 10, total obj: 19969
inference: time->54.73ms, fps: 18.27, total fps: 4.00, frame obj: 8, total obj: 19977
inference: time->54.87ms, fps: 18.23, total fps: 4.00, frame obj: 7, total obj: 19984
inference: time->54.76ms, fps: 18.26, total fps: 4.00, frame obj: 8, total obj: 19992
inference: time->55.38ms, fps: 18.06, total fps: 4.00, frame obj: 8, total obj: 20000
inference: time->54.60ms, fps: 18.32, total fps: 4.00, frame obj: 8, total obj: 20008
inference: time->54.86ms, fps: 18.23, total fps: 4.00, frame obj: 9, total obj: 20017
inference: time->54.76ms, fps: 18.26, total fps: 4.00, frame obj: 5, total obj: 20022
inference: time->54.80ms, fps: 18.25, total fps: 4.00, frame obj: 5, total obj: 20027
inference: time->54.95ms, fps: 18.20, total fps: 4.00, frame obj: 8, total obj: 20035
inference: time->56.51ms, fps: 17.70, total fps: 4.00, frame obj: 8, total obj: 20043
inference: time->54.82ms, fps: 18.24, total fps: 4.00, frame obj: 10, total obj: 20053
inference: time->54.76ms, fps: 18.26, total fps: 5.00, frame obj: 10, total obj: 20063
inference: time->54.49ms, fps: 18.35, total fps: 4.00, frame obj: 8, total obj: 20071
inference: time->54.79ms, fps: 18.25, total fps: 4.00, frame obj: 6, total obj: 20077
inference: time->54.77ms, fps: 18.26, total fps: 4.00, frame obj: 8, total obj: 20085
inference: time->55.01ms, fps: 18.18, total fps: 4.00, frame obj: 6, total obj: 20091
inference: time->54.74ms, fps: 18.27, total fps: 4.00, frame obj: 9, total obj: 20100
inference: time->54.84ms, fps: 18.24, total fps: 4.00, frame obj: 6, total obj: 20106
inference: time->54.74ms, fps: 18.27, total fps: 4.00, frame obj: 8, total obj: 20114
inference: time->54.86ms, fps: 18.23, total fps: 4.00, frame obj: 6, total obj: 20120
inference: time->54.84ms, fps: 18.24, total fps: 4.00, frame obj: 8, total obj: 20128
inference: time->54.78ms, fps: 18.26, total fps: 4.00, frame obj: 9, total obj: 20137
inference: time->54.58ms, fps: 18.32, total fps: 4.00, frame obj: 8, total obj: 20145
inference: time->54.78ms, fps: 18.25, total fps: 4.00, frame obj: 9, total obj: 20154
inference: time->54.78ms, fps: 18.26, total fps: 4.00, frame obj: 6, total obj: 20160
inference: time->54.80ms, fps: 18.25, total fps: 4.00, frame obj: 7, total obj: 20167
inference: time->54.85ms, fps: 18.23, total fps: 4.00, frame obj: 7, total obj: 20174
inference: time->56.21ms, fps: 17.79, total fps: 4.00, frame obj: 10, total obj: 20184
inference: time->54.64ms, fps: 18.30, total fps: 4.00, frame obj: 6, total obj: 20190
inference: time->54.64ms, fps: 18.30, total fps: 4.00, frame obj: 8, total obj: 20198
inference: time->54.71ms, fps: 18.28, total fps: 4.00, frame obj: 7, total obj: 20205
inference: time->54.76ms, fps: 18.26, total fps: 4.00, frame obj: 7, total obj: 20212
inference: time->54.84ms, fps: 18.23, total fps: 4.00, frame obj: 8, total obj: 20220
inference: time->54.84ms, fps: 18.23, total fps: 4.00, frame obj: 9, total obj: 20229
inference: time->54.64ms, fps: 18.30, total fps: 4.00, frame obj: 7, total obj: 20236
inference: time->54.83ms, fps: 18.24, total fps: 5.00, frame obj: 6, total obj: 20242
inference: time->54.91ms, fps: 18.21, total fps: 4.00, frame obj: 8, total obj: 20250
inference: time->54.56ms, fps: 18.33, total fps: 4.00, frame obj: 7, total obj: 20257
inference: time->54.57ms, fps: 18.32, total fps: 4.00, frame obj: 8, total obj: 20265
inference: time->54.71ms, fps: 18.28, total fps: 4.00, frame obj: 7, total obj: 20272
inference: time->55.08ms, fps: 18.16, total fps: 4.00, frame obj: 6, total obj: 20278
inference: time->54.90ms, fps: 18.21, total fps: 4.00, frame obj: 8, total obj: 20286
inference: time->54.60ms, fps: 18.32, total fps: 4.00, frame obj: 10, total obj: 20296
inference: time->54.71ms, fps: 18.28, total fps: 4.00, frame obj: 8, total obj: 20304
inference: time->54.86ms, fps: 18.23, total fps: 4.00, frame obj: 6, total obj: 20310
inference: time->54.68ms, fps: 18.29, total fps: 4.00, frame obj: 6, total obj: 20316
inference: time->54.73ms, fps: 18.27, total fps: 4.00, frame obj: 7, total obj: 20323
inference: time->54.81ms, fps: 18.24, total fps: 4.00, frame obj: 8, total obj: 20331
inference: time->54.97ms, fps: 18.19, total fps: 4.00, frame obj: 6, total obj: 20337
inference: time->54.70ms, fps: 18.28, total fps: 4.00, frame obj: 9, total obj: 20346
inference: time->54.73ms, fps: 18.27, total fps: 4.00, frame obj: 6, total obj: 20352
inference: time->54.72ms, fps: 18.27, total fps: 4.00, frame obj: 8, total obj: 20360
inference: time->54.70ms, fps: 18.28, total fps: 4.00, frame obj: 8, total obj: 20368
inference: time->54.55ms, fps: 18.33, total fps: 4.00, frame obj: 7, total obj: 20375
inference: time->54.85ms, fps: 18.23, total fps: 4.00, frame obj: 8, total obj: 20383
inference: time->54.63ms, fps: 18.30, total fps: 4.00, frame obj: 8, total obj: 20391
inference: time->54.84ms, fps: 18.24, total fps: 4.00, frame obj: 7, total obj: 20398
inference: time->54.67ms, fps: 18.29, total fps: 4.00, frame obj: 11, total obj: 20409
inference: time->54.77ms, fps: 18.26, total fps: 4.00, frame obj: 7, total obj: 20416
inference: time->55.00ms, fps: 18.18, total fps: 5.00, frame obj: 6, total obj: 20422
inference: time->54.60ms, fps: 18.31, total fps: 4.00, frame obj: 6, total obj: 20428
inference: time->54.80ms, fps: 18.25, total fps: 4.00, frame obj: 7, total obj: 20435
inference: time->54.86ms, fps: 18.23, total fps: 4.00, frame obj: 7, total obj: 20442
inference: time->54.72ms, fps: 18.28, total fps: 4.00, frame obj: 6, total obj: 20448
inference: time->54.84ms, fps: 18.24, total fps: 4.00, frame obj: 9, total obj: 20457
inference: time->54.64ms, fps: 18.30, total fps: 4.00, frame obj: 9, total obj: 20466
inference: time->54.74ms, fps: 18.27, total fps: 4.00, frame obj: 8, total obj: 20474
inference: time->54.78ms, fps: 18.25, total fps: 4.00, frame obj: 7, total obj: 20481
inference: time->54.82ms, fps: 18.24, total fps: 4.00, frame obj: 8, total obj: 20489
inference: time->54.71ms, fps: 18.28, total fps: 4.00, frame obj: 9, total obj: 20498
inference: time->54.85ms, fps: 18.23, total fps: 4.00, frame obj: 6, total obj: 20504
inference: time->55.04ms, fps: 18.17, total fps: 5.00, frame obj: 6, total obj: 20510
inference: time->54.54ms, fps: 18.34, total fps: 4.00, frame obj: 8, total obj: 20518
inference: time->54.86ms, fps: 18.23, total fps: 4.00, frame obj: 7, total obj: 20525
inference: time->54.94ms, fps: 18.20, total fps: 4.00, frame obj: 8, total obj: 20533
inference: time->57.19ms, fps: 17.49, total fps: 4.00, frame obj: 5, total obj: 20538
inference: time->55.74ms, fps: 17.94, total fps: 4.00, frame obj: 8, total obj: 20546
inference: time->54.86ms, fps: 18.23, total fps: 4.00, frame obj: 7, total obj: 20553
inference: time->56.39ms, fps: 17.73, total fps: 4.00, frame obj: 8, total obj: 20561
inference: time->58.40ms, fps: 17.12, total fps: 4.00, frame obj: 4, total obj: 20565
inference: time->57.83ms, fps: 17.29, total fps: 4.00, frame obj: 6, total obj: 20571
inference: time->57.99ms, fps: 17.24, total fps: 4.00, frame obj: 6, total obj: 20577
inference: time->59.22ms, fps: 16.89, total fps: 4.00, frame obj: 4, total obj: 20581
inference: time->57.20ms, fps: 17.48, total fps: 4.00, frame obj: 1, total obj: 20582
inference: time->58.45ms, fps: 17.11, total fps: 3.00, frame obj: 1, total obj: 20583
inference: time->59.17ms, fps: 16.90, total fps: 4.00, frame obj: 2, total obj: 20585
inference: time->60.79ms, fps: 16.45, total fps: 4.00, frame obj: 1, total obj: 20586
inference: time->58.57ms, fps: 17.07, total fps: 3.00, frame obj: 4, total obj: 20590
inference: time->60.72ms, fps: 16.47, total fps: 3.00, frame obj: 4, total obj: 20594
inference: time->64.43ms, fps: 15.52, total fps: 3.00, frame obj: 4, total obj: 20598
inference: time->59.58ms, fps: 16.78, total fps: 3.00, frame obj: 3, total obj: 20601
inference: time->55.00ms, fps: 18.18, total fps: 4.00, frame obj: 2, total obj: 20603
inference: time->57.11ms, fps: 17.51, total fps: 4.00, frame obj: 3, total obj: 20606
inference: time->57.68ms, fps: 17.34, total fps: 4.00, frame obj: 4, total obj: 20610
inference: time->57.36ms, fps: 17.43, total fps: 4.00, frame obj: 4, total obj: 20614
inference: time->62.74ms, fps: 15.94, total fps: 4.00, frame obj: 5, total obj: 20619
inference: time->61.95ms, fps: 16.14, total fps: 4.00, frame obj: 4, total obj: 20623
inference: time->57.49ms, fps: 17.39, total fps: 4.00, frame obj: 4, total obj: 20627
inference: time->56.85ms, fps: 17.59, total fps: 4.00, frame obj: 5, total obj: 20632
inference: time->56.91ms, fps: 17.57, total fps: 4.00, frame obj: 5, total obj: 20637
inference: time->58.32ms, fps: 17.15, total fps: 4.00, frame obj: 4, total obj: 20641
inference: time->58.01ms, fps: 17.24, total fps: 4.00, frame obj: 3, total obj: 20644
inference: time->64.92ms, fps: 15.40, total fps: 4.00, frame obj: 3, total obj: 20647
inference: time->58.10ms, fps: 17.21, total fps: 3.00, frame obj: 4, total obj: 20651
inference: time->61.44ms, fps: 16.28, total fps: 3.00, frame obj: 4, total obj: 20655
inference: time->58.27ms, fps: 17.16, total fps: 3.00, frame obj: 3, total obj: 20658
inference: time->57.76ms, fps: 17.31, total fps: 3.00, frame obj: 3, total obj: 20661
inference: time->58.12ms, fps: 17.21, total fps: 4.00, frame obj: 2, total obj: 20663
inference: time->55.62ms, fps: 17.98, total fps: 4.00, frame obj: 4, total obj: 20667
inference: time->54.89ms, fps: 18.22, total fps: 4.00, frame obj: 3, total obj: 20670
inference: time->58.31ms, fps: 17.15, total fps: 4.00, frame obj: 3, total obj: 20673
inference: time->54.88ms, fps: 18.22, total fps: 4.00, frame obj: 4, total obj: 20677
inference: time->55.02ms, fps: 18.17, total fps: 4.00, frame obj: 3, total obj: 20680
inference: time->57.49ms, fps: 17.39, total fps: 4.00, frame obj: 4, total obj: 20684
inference: time->57.78ms, fps: 17.31, total fps: 4.00, frame obj: 3, total obj: 20687
inference: time->57.47ms, fps: 17.40, total fps: 4.00, frame obj: 4, total obj: 20691
inference: time->57.73ms, fps: 17.32, total fps: 4.00, frame obj: 3, total obj: 20694
inference: time->54.79ms, fps: 18.25, total fps: 4.00, frame obj: 3, total obj: 20697
inference: time->54.95ms, fps: 18.20, total fps: 4.00, frame obj: 2, total obj: 20699
inference: time->54.96ms, fps: 18.20, total fps: 5.00, frame obj: 3, total obj: 20702
inference: time->54.70ms, fps: 18.28, total fps: 4.00, frame obj: 3, total obj: 20705
inference: time->54.45ms, fps: 18.36, total fps: 4.00, frame obj: 4, total obj: 20709
inference: time->54.64ms, fps: 18.30, total fps: 4.00, frame obj: 3, total obj: 20712
inference: time->54.58ms, fps: 18.32, total fps: 4.00, frame obj: 3, total obj: 20715
inference: time->54.65ms, fps: 18.30, total fps: 4.00, frame obj: 4, total obj: 20719
inference: time->54.65ms, fps: 18.30, total fps: 4.00, frame obj: 3, total obj: 20722
inference: time->54.76ms, fps: 18.26, total fps: 4.00, frame obj: 3, total obj: 20725
inference: time->54.73ms, fps: 18.27, total fps: 4.00, frame obj: 2, total obj: 20727
inference: time->54.61ms, fps: 18.31, total fps: 4.00, frame obj: 5, total obj: 20732
inference: time->54.79ms, fps: 18.25, total fps: 4.00, frame obj: 4, total obj: 20736
inference: time->54.93ms, fps: 18.21, total fps: 4.00, frame obj: 3, total obj: 20739
inference: time->54.58ms, fps: 18.32, total fps: 5.00, frame obj: 3, total obj: 20742
inference: time->55.48ms, fps: 18.02, total fps: 4.00, frame obj: 4, total obj: 20746
inference: time->54.92ms, fps: 18.21, total fps: 4.00, frame obj: 4, total obj: 20750
inference: time->54.72ms, fps: 18.27, total fps: 4.00, frame obj: 3, total obj: 20753
inference: time->54.74ms, fps: 18.27, total fps: 4.00, frame obj: 4, total obj: 20757
inference: time->55.69ms, fps: 17.96, total fps: 4.00, frame obj: 4, total obj: 20761
inference: time->55.52ms, fps: 18.01, total fps: 4.00, frame obj: 4, total obj: 20765
inference: time->54.78ms, fps: 18.25, total fps: 4.00, frame obj: 4, total obj: 20769
inference: time->54.52ms, fps: 18.34, total fps: 4.00, frame obj: 4, total obj: 20773
inference: time->54.62ms, fps: 18.31, total fps: 4.00, frame obj: 7, total obj: 20780
inference: time->54.83ms, fps: 18.24, total fps: 4.00, frame obj: 5, total obj: 20785
inference: time->54.60ms, fps: 18.31, total fps: 4.00, frame obj: 4, total obj: 20789
inference: time->54.78ms, fps: 18.25, total fps: 5.00, frame obj: 2, total obj: 20791
inference: time->54.65ms, fps: 18.30, total fps: 4.00, frame obj: 4, total obj: 20795
inference: time->54.85ms, fps: 18.23, total fps: 4.00, frame obj: 3, total obj: 20798
inference: time->54.71ms, fps: 18.28, total fps: 4.00, frame obj: 2, total obj: 20800
inference: time->54.93ms, fps: 18.21, total fps: 4.00, frame obj: 4, total obj: 20804
inference: time->54.56ms, fps: 18.33, total fps: 4.00, frame obj: 4, total obj: 20808
inference: time->54.58ms, fps: 18.32, total fps: 4.00, frame obj: 3, total obj: 20811
inference: time->54.52ms, fps: 18.34, total fps: 4.00, frame obj: 2, total obj: 20813
inference: time->54.52ms, fps: 18.34, total fps: 4.00, frame obj: 2, total obj: 20815
inference: time->54.89ms, fps: 18.22, total fps: 4.00, frame obj: 3, total obj: 20818
inference: time->56.18ms, fps: 17.80, total fps: 4.00, frame obj: 3, total obj: 20821
inference: time->54.67ms, fps: 18.29, total fps: 4.00, frame obj: 3, total obj: 20824
inference: time->54.81ms, fps: 18.24, total fps: 5.00, frame obj: 4, total obj: 20828
inference: time->54.82ms, fps: 18.24, total fps: 4.00, frame obj: 3, total obj: 20831
inference: time->54.76ms, fps: 18.26, total fps: 4.00, frame obj: 3, total obj: 20834
inference: time->54.65ms, fps: 18.30, total fps: 4.00, frame obj: 3, total obj: 20837
inference: time->54.56ms, fps: 18.33, total fps: 4.00, frame obj: 3, total obj: 20840
inference: time->55.84ms, fps: 17.91, total fps: 4.00, frame obj: 2, total obj: 20842
inference: time->55.25ms, fps: 18.10, total fps: 4.00, frame obj: 3, total obj: 20845
inference: time->54.86ms, fps: 18.23, total fps: 4.00, frame obj: 4, total obj: 20849
inference: time->55.73ms, fps: 17.94, total fps: 4.00, frame obj: 3, total obj: 20852
inference: time->54.53ms, fps: 18.34, total fps: 4.00, frame obj: 3, total obj: 20855
inference: time->54.75ms, fps: 18.27, total fps: 4.00, frame obj: 5, total obj: 20860
inference: time->55.42ms, fps: 18.04, total fps: 4.00, frame obj: 4, total obj: 20864
inference: time->55.00ms, fps: 18.18, total fps: 5.00, frame obj: 4, total obj: 20868
inference: time->54.70ms, fps: 18.28, total fps: 4.00, frame obj: 4, total obj: 20872
inference: time->54.83ms, fps: 18.24, total fps: 4.00, frame obj: 4, total obj: 20876
inference: time->54.88ms, fps: 18.22, total fps: 4.00, frame obj: 4, total obj: 20880
inference: time->54.60ms, fps: 18.32, total fps: 4.00, frame obj: 4, total obj: 20884
inference: time->54.57ms, fps: 18.33, total fps: 4.00, frame obj: 6, total obj: 20890
inference: time->55.74ms, fps: 17.94, total fps: 4.00, frame obj: 5, total obj: 20895
inference: time->54.57ms, fps: 18.33, total fps: 4.00, frame obj: 4, total obj: 20899
inference: time->54.45ms, fps: 18.36, total fps: 4.00, frame obj: 4, total obj: 20903
inference: time->54.97ms, fps: 18.19, total fps: 4.00, frame obj: 4, total obj: 20907
inference: time->54.71ms, fps: 18.28, total fps: 4.00, frame obj: 5, total obj: 20912
inference: time->54.82ms, fps: 18.24, total fps: 4.00, frame obj: 6, total obj: 20918
inference: time->54.84ms, fps: 18.24, total fps: 5.00, frame obj: 3, total obj: 20921
inference: time->54.59ms, fps: 18.32, total fps: 4.00, frame obj: 4, total obj: 20925
inference: time->54.57ms, fps: 18.32, total fps: 4.00, frame obj: 3, total obj: 20928
inference: time->54.91ms, fps: 18.21, total fps: 4.00, frame obj: 4, total obj: 20932
inference: time->56.14ms, fps: 17.81, total fps: 4.00, frame obj: 4, total obj: 20936
inference: time->54.89ms, fps: 18.22, total fps: 4.00, frame obj: 4, total obj: 20940
inference: time->56.02ms, fps: 17.85, total fps: 4.00, frame obj: 4, total obj: 20944
inference: time->54.48ms, fps: 18.36, total fps: 4.00, frame obj: 5, total obj: 20949
inference: time->57.03ms, fps: 17.54, total fps: 4.00, frame obj: 5, total obj: 20954
inference: time->54.86ms, fps: 18.23, total fps: 4.00, frame obj: 4, total obj: 20958
inference: time->54.62ms, fps: 18.31, total fps: 4.00, frame obj: 4, total obj: 20962
inference: time->54.62ms, fps: 18.31, total fps: 4.00, frame obj: 4, total obj: 20966
inference: time->55.66ms, fps: 17.97, total fps: 5.00, frame obj: 3, total obj: 20969
inference: time->56.97ms, fps: 17.55, total fps: 4.00, frame obj: 5, total obj: 20974
inference: time->54.78ms, fps: 18.25, total fps: 4.00, frame obj: 5, total obj: 20979
inference: time->54.48ms, fps: 18.35, total fps: 4.00, frame obj: 4, total obj: 20983
inference: time->55.60ms, fps: 17.99, total fps: 4.00, frame obj: 5, total obj: 20988
inference: time->54.74ms, fps: 18.27, total fps: 4.00, frame obj: 4, total obj: 20992
inference: time->54.65ms, fps: 18.30, total fps: 4.00, frame obj: 3, total obj: 20995
inference: time->54.94ms, fps: 18.20, total fps: 4.00, frame obj: 3, total obj: 20998
inference: time->55.55ms, fps: 18.00, total fps: 4.00, frame obj: 4, total obj: 21002
inference: time->54.72ms, fps: 18.28, total fps: 4.00, frame obj: 3, total obj: 21005
inference: time->55.42ms, fps: 18.05, total fps: 4.00, frame obj: 5, total obj: 21010
inference: time->54.66ms, fps: 18.30, total fps: 4.00, frame obj: 3, total obj: 21013
inference: time->54.54ms, fps: 18.33, total fps: 5.00, frame obj: 3, total obj: 21016
inference: time->55.69ms, fps: 17.96, total fps: 4.00, frame obj: 4, total obj: 21020
inference: time->54.89ms, fps: 18.22, total fps: 4.00, frame obj: 6, total obj: 21026
inference: time->54.60ms, fps: 18.31, total fps: 4.00, frame obj: 3, total obj: 21029
inference: time->54.73ms, fps: 18.27, total fps: 4.00, frame obj: 4, total obj: 21033
inference: time->54.83ms, fps: 18.24, total fps: 4.00, frame obj: 5, total obj: 21038
inference: time->55.53ms, fps: 18.01, total fps: 4.00, frame obj: 4, total obj: 21042
inference: time->54.57ms, fps: 18.33, total fps: 4.00, frame obj: 3, total obj: 21045
inference: time->55.26ms, fps: 18.10, total fps: 4.00, frame obj: 3, total obj: 21048
inference: time->56.00ms, fps: 17.86, total fps: 4.00, frame obj: 3, total obj: 21051
inference: time->54.72ms, fps: 18.28, total fps: 4.00, frame obj: 2, total obj: 21053
inference: time->54.84ms, fps: 18.24, total fps: 4.00, frame obj: 3, total obj: 21056
inference: time->56.79ms, fps: 17.61, total fps: 5.00, frame obj: 3, total obj: 21059
inference: time->54.72ms, fps: 18.28, total fps: 4.00, frame obj: 3, total obj: 21062
inference: time->54.70ms, fps: 18.28, total fps: 4.00, frame obj: 3, total obj: 21065
inference: time->55.51ms, fps: 18.01, total fps: 4.00, frame obj: 4, total obj: 21069
inference: time->55.74ms, fps: 17.94, total fps: 4.00, frame obj: 5, total obj: 21074
inference: time->55.88ms, fps: 17.89, total fps: 4.00, frame obj: 4, total obj: 21078
inference: time->55.81ms, fps: 17.92, total fps: 4.00, frame obj: 5, total obj: 21083
inference: time->54.78ms, fps: 18.26, total fps: 4.00, frame obj: 3, total obj: 21086
inference: time->55.02ms, fps: 18.18, total fps: 4.00, frame obj: 4, total obj: 21090
inference: time->54.76ms, fps: 18.26, total fps: 4.00, frame obj: 4, total obj: 21094
inference: time->54.46ms, fps: 18.36, total fps: 4.00, frame obj: 3, total obj: 21097
inference: time->54.67ms, fps: 18.29, total fps: 4.00, frame obj: 4, total obj: 21101
inference: time->55.37ms, fps: 18.06, total fps: 5.00, frame obj: 3, total obj: 21104
inference: time->54.68ms, fps: 18.29, total fps: 4.00, frame obj: 2, total obj: 21106
inference: time->54.72ms, fps: 18.28, total fps: 4.00, frame obj: 5, total obj: 21111
inference: time->55.84ms, fps: 17.91, total fps: 4.00, frame obj: 4, total obj: 21115
inference: time->54.56ms, fps: 18.33, total fps: 4.00, frame obj: 4, total obj: 21119
inference: time->54.81ms, fps: 18.24, total fps: 4.00, frame obj: 5, total obj: 21124
inference: time->55.61ms, fps: 17.98, total fps: 4.00, frame obj: 3, total obj: 21127
inference: time->54.46ms, fps: 18.36, total fps: 4.00, frame obj: 2, total obj: 21129
inference: time->54.58ms, fps: 18.32, total fps: 4.00, frame obj: 2, total obj: 21131
inference: time->54.32ms, fps: 18.41, total fps: 4.00, frame obj: 3, total obj: 21134
inference: time->54.70ms, fps: 18.28, total fps: 4.00, frame obj: 2, total obj: 21136
inference: time->55.41ms, fps: 18.05, total fps: 4.00, frame obj: 2, total obj: 21138
inference: time->54.69ms, fps: 18.28, total fps: 5.00, frame obj: 3, total obj: 21141
inference: time->54.89ms, fps: 18.22, total fps: 4.00, frame obj: 4, total obj: 21145
inference: time->56.61ms, fps: 17.67, total fps: 4.00, frame obj: 3, total obj: 21148
inference: time->54.75ms, fps: 18.27, total fps: 4.00, frame obj: 3, total obj: 21151
inference: time->54.61ms, fps: 18.31, total fps: 4.00, frame obj: 2, total obj: 21153
inference: time->54.81ms, fps: 18.24, total fps: 4.00, frame obj: 3, total obj: 21156
inference: time->54.78ms, fps: 18.26, total fps: 4.00, frame obj: 3, total obj: 21159
inference: time->54.71ms, fps: 18.28, total fps: 4.00, frame obj: 2, total obj: 21161
inference: time->54.59ms, fps: 18.32, total fps: 4.00, frame obj: 4, total obj: 21165
inference: time->54.72ms, fps: 18.28, total fps: 4.00, frame obj: 3, total obj: 21168
inference: time->54.69ms, fps: 18.29, total fps: 4.00, frame obj: 4, total obj: 21172
inference: time->55.13ms, fps: 18.14, total fps: 4.00, frame obj: 4, total obj: 21176
inference: time->54.71ms, fps: 18.28, total fps: 5.00, frame obj: 3, total obj: 21179
inference: time->55.38ms, fps: 18.06, total fps: 4.00, frame obj: 4, total obj: 21183
inference: time->55.69ms, fps: 17.96, total fps: 4.00, frame obj: 3, total obj: 21186
inference: time->55.11ms, fps: 18.14, total fps: 4.00, frame obj: 3, total obj: 21189
inference: time->54.71ms, fps: 18.28, total fps: 4.00, frame obj: 4, total obj: 21193
inference: time->54.75ms, fps: 18.26, total fps: 4.00, frame obj: 4, total obj: 21197
inference: time->55.61ms, fps: 17.98, total fps: 4.00, frame obj: 4, total obj: 21201
inference: time->54.85ms, fps: 18.23, total fps: 4.00, frame obj: 2, total obj: 21203
inference: time->54.56ms, fps: 18.33, total fps: 4.00, frame obj: 3, total obj: 21206
inference: time->54.51ms, fps: 18.34, total fps: 4.00, frame obj: 3, total obj: 21209
inference: time->54.66ms, fps: 18.30, total fps: 4.00, frame obj: 3, total obj: 21212
inference: time->54.80ms, fps: 18.25, total fps: 4.00, frame obj: 3, total obj: 21215
inference: time->54.51ms, fps: 18.34, total fps: 5.00, frame obj: 3, total obj: 21218
inference: time->54.84ms, fps: 18.24, total fps: 4.00, frame obj: 3, total obj: 21221
inference: time->54.73ms, fps: 18.27, total fps: 4.00, frame obj: 3, total obj: 21224
inference: time->54.62ms, fps: 18.31, total fps: 4.00, frame obj: 4, total obj: 21228
inference: time->54.76ms, fps: 18.26, total fps: 4.00, frame obj: 4, total obj: 21232
inference: time->54.73ms, fps: 18.27, total fps: 4.00, frame obj: 4, total obj: 21236
inference: time->54.65ms, fps: 18.30, total fps: 4.00, frame obj: 3, total obj: 21239
inference: time->54.65ms, fps: 18.30, total fps: 4.00, frame obj: 4, total obj: 21243
inference: time->54.65ms, fps: 18.30, total fps: 4.00, frame obj: 3, total obj: 21246
inference: time->54.79ms, fps: 18.25, total fps: 4.00, frame obj: 5, total obj: 21251
inference: time->54.63ms, fps: 18.31, total fps: 4.00, frame obj: 4, total obj: 21255
inference: time->54.95ms, fps: 18.20, total fps: 4.00, frame obj: 5, total obj: 21260
inference: time->55.68ms, fps: 17.96, total fps: 5.00, frame obj: 6, total obj: 21266
inference: time->54.71ms, fps: 18.28, total fps: 4.00, frame obj: 6, total obj: 21272
inference: time->54.76ms, fps: 18.26, total fps: 4.00, frame obj: 6, total obj: 21278
inference: time->54.62ms, fps: 18.31, total fps: 4.00, frame obj: 2, total obj: 21280
